time,krot,vkco,svav,vsmo,nomp,grnt,nsvz,gltr,cntlp,abio,elfv,msng,rasp,ogkb,slav,data,nknc,svcb,wush,aptk,mtss,etln,prmd,lsrg,rolo,mrkv,dvec,afks,sgzh,tgka,enpg,klsb,aqua,rosn,leas,gmkn,lkoh,klvz,lent,nvtk,kzosp,tgkj,mstt,mrks,magn,geco,sofl,tatnp,flot,mgtsp,kzos,udmn,trnfp,lnzl,moex,tgkb,nkhp,eutr,fixp,qiwi,nmtp,amez,unkl,orup,irao,ttlk,rtkm,sftl,mtlr,vseh,mrkz,chmf,prfn,lsngp,hhru,unac,sfin,deli,nompp,rual,vrsb,obne,kzizp,vtbr,rbcm,t,ozon,chmk,alrs,mgnt,mgkl
2024-06-28 00:00:00+00:00,2354.0,515.0,985.0,33480.0,240.69,0.84,522.0,665.0,10.4,93.52,0.6086,3.159,356.65,0.4735,70.0,,94.8,16.965,297.0,12.21,293.25,84.18,,747.0,0.9826,0.691,2.98,23.791,2.92,0.824,431.75,27.83,843.0,565.65,920.0,130.44,7271.5,7.9,1173.0,1092.0,25.43,79.95,199.85,0.6715,55.295,41.2,145.28,687.8,121.57,1122.0,104.2,34550.0,1625.0,14200.0,230.0,0.1147,909.5,162.7,267.7,177.8,9.93,70.95,6010.0,2.16,3.954,0.8865,92.29,,220.0,,0.8005,1552.4,5.338,223.0,4929.0,0.802,1338.0,319.75,160.99,42.8,579.0,1038.0,284.88,108.4,18.1,2989.6,4333.5,7460.0,71.68,6393.0,2.444
2024-07-01 00:00:00+00:00,2399.0,514.0,993.0,33640.0,244.0,0.844,474.0,641.0,10.26,94.5,0.61,3.149,359.9,0.4668,15.23,,94.95,17.1,297.5,12.2,296.5,83.46,,760.0,0.984,0.697,2.929,24.0,2.957,0.83,430.7,27.76,849.0,578.5,920.0,132.66,7330.0,6.888,1165.0,1105.8,25.2,95.5,193.75,0.674,55.675,40.8,146.98,691.2,123.48,1118.0,104.5,37750.0,1629.0,14000.0,232.5,0.1123,900.0,173.2,270.0,178.8,10.415,73.0,5910.0,2.16,3.95,0.906,91.32,,219.57,,0.809,1582.0,5.5,221.7,4943.0,0.8275,1354.0,314.45,167.61,42.8,547.5,1581.97,283.0,106.98,18.85,3020.6,4327.0,7500.0,72.45,6600.0,2.45
2024-07-02 00:00:00+00:00,2360.0,528.6,1005.0,33960.0,270.0,0.821,472.0,638.0,10.28,94.98,0.618,3.1345,358.4,0.4849,21.3,,96.8,16.93,298.62,13.38,297.2,81.74,,773.8,1.17,0.6895,3.192,24.7,3.27,0.8498,431.75,28.3,850.0,579.6,915.0,135.28,7358.0,7.25,1144.0,1138.0,24.9,93.98,196.75,0.6685,55.73,41.4,151.46,692.2,125.33,1128.0,107.0,35950.0,1629.5,13920.0,239.8,0.11625,898.5,174.3,272.7,174.8,10.4,72.0,6070.0,2.164,4.145,0.91,90.23,,219.24,,0.829,1601.0,5.486,208.6,4945.0,0.863,1350.0,312.7,170.0,43.0,556.0,1398.0,285.0,106.83,18.75,2995.0,4318.5,8600.0,72.44,6620.0,2.5675
2024-07-03 00:00:00+00:00,2341.0,525.6,990.0,33880.0,269.99,0.791,465.5,627.5,10.14,93.76,0.6142,3.12,357.85,0.4859,29.79,,95.55,16.845,297.95,12.758,296.0,81.3,,776.8,1.1,0.693,3.79,24.42,2.994,0.8542,433.15,28.6,845.5,577.5,910.3,135.52,7321.0,7.2,1150.5,1143.0,24.85,91.9,193.5,0.7295,55.23,41.11,153.26,693.2,126.99,1122.0,107.2,,1619.5,15600.0,240.0,0.1179,909.5,170.9,270.9,173.4,10.265,72.4,5970.0,2.155,4.115,0.8945,89.53,,219.9,,0.8595,1579.6,5.374,215.5,4920.0,0.817,1340.0,306.8,169.83,42.92,569.5,1159.0,285.0,105.93,18.3,2954.0,4222.0,8385.0,71.78,6649.5,2.44
2024-07-04 00:00:00+00:00,2380.0,513.0,977.0,33420.0,256.0,0.803,461.5,606.5,10.6,92.56,0.6052,3.995,345.25,0.476,41.66,,95.3,16.74,289.0,12.3,293.1,80.66,,763.2,0.9758,0.675,2.994,23.867,2.919,0.8304,425.3,27.41,843.0,575.45,904.0,133.54,7260.0,6.93,1137.0,1123.0,24.5,88.99,187.65,0.6735,54.75,40.66,149.88,687.7,125.2,1108.0,108.5,35869.99,1608.0,14520.0,238.75,0.11475,900.0,167.75,266.4,173.4,9.945,72.9,5910.0,2.136,3.9545,0.8815,88.85,,210.86,,0.838,1570.0,5.204,213.4,4849.0,0.801,1310.6,295.55,168.28,42.425,544.0,1120.0,279.98,104.75,18.82,2911.6,4143.5,7550.0,70.67,6564.0,2.4375
2024-07-05 00:00:00+00:00,2254.0,498.0,914.0,33200.0,239.0,0.79,459.5,582.7,9.88,90.96,0.6094,3.99,337.8,0.4697,58.22,,94.15,16.8,282.7,12.82,292.0,80.0,,748.8,0.9588,0.654,2.961,23.36,2.797,0.8238,421.55,27.6,850.0,564.3,955.9,134.46,7255.0,6.74,1123.0,1104.0,24.23,83.99,183.85,0.6525,54.495,40.0,146.76,678.8,122.95,1078.0,107.0,34749.5,1588.0,14090.0,236.57,0.112,859.0,164.6,262.7,171.0,9.875,71.8,5760.0,2.75,3.898,0.874,85.68,,215.95,200.0,0.8145,1544.6,5.136,210.35,4786.0,0.786,1261.6,289.5,161.5,42.345,550.0,1085.97,284.95,103.95,18.25,2846.6,4107.0,7370.0,70.24,6508.0,2.429
2024-07-08 00:00:00+00:00,2229.0,494.4,886.0,33300.0,260.0,0.79,452.5,578.75,9.92,94.5,0.6178,3.915,336.65,0.4675,81.36,,93.95,15.995,282.57,11.986,291.35,77.2,,745.0,0.9264,0.6455,2.94,23.66,2.755,0.828,420.0,27.3,820.0,566.5,899.7,135.0,7255.0,6.52,1121.5,1108.0,24.23,88.0,177.9,0.6695,54.175,39.5,146.78,675.0,124.49,1054.0,104.9,35300.0,1588.0,14010.0,238.4,0.1134,872.0,164.25,252.3,171.4,9.805,72.9,5720.0,2.88,3.9695,0.852,86.5,,216.48,200.0,0.8065,1546.0,5.58,208.85,4770.0,0.8035,1254.0,296.2,166.32,42.5,567.5,1445.2,280.0,102.85,17.85,2841.6,4135.0,7280.0,70.49,6507.5,2.422
2024-07-09 00:00:00+00:00,2140.0,481.8,848.0,32760.0,240.0,0.784,435.0,548.0,9.86,91.4,0.6114,2.94,334.75,0.4655,99.0,,92.8,15.7,278.28,11.844,290.1,74.76,,728.0,0.8766,0.633,2.835,22.8,2.636,0.8078,410.5,26.6,819.0,540.25,874.0,133.8,7121.5,6.48,1106.5,1091.0,23.6,83.0,172.4,0.635,53.99,37.97,146.6,655.2,122.97,1038.0,101.0,35799.98,1577.0,13920.0,233.14,0.1061,838.0,143.4,244.9,169.8,9.61,72.15,5570.0,2.42,3.892,0.8465,86.34,,209.35,191.7,0.8,1525.0,4.956,207.0,4661.0,0.763,1223.0,287.0,165.99,41.645,551.5,1533.75,278.0,,17.6,2809.0,4007.0,7175.0,69.17,6443.5,2.3965
2024-07-10 00:00:00+00:00,2090.0,468.6,815.5,31080.0,234.99,0.7,419.5,533.85,9.18,82.64,0.5892,2.8445,302.55,0.4542,77.6,,90.75,15.23,268.42,11.322,281.0,74.68,,723.0,0.814,0.5945,2.679,22.948,2.578,0.7862,400.4,24.39,782.0,526.45,874.9,129.7,6978.0,6.162,1086.0,1070.0,23.44,78.88,160.95,0.6,52.785,33.98,138.14,645.3,118.0,1004.0,97.4,35599.99,1522.0,13410.0,228.0,0.999,797.5,130.0,221.0,161.6,8.44,71.9,5410.0,1.949,3.842,0.7845,85.88,,199.0,192.75,0.7555,1479.6,4.732,202.95,4475.0,0.724,1183.4,274.7,165.85,41.7,508.5,1165.0,264.0,,16.8,2738.6,3842.0,6800.0,68.61,6188.0,2.3265
2024-07-11 00:00:00+00:00,2049.0,458.2,799.5,30580.0,244.64,0.63,395.0,539.8,9.26,85.86,0.573,2.711,305.0,0.47,81.0,,89.8,15.32,275.47,11.47,278.4,74.96,,725.8,0.8262,0.613,2.629,22.78,2.595,0.7766,400.0,23.99,789.5,526.9,899.9,126.88,6995.5,6.34,1084.0,1049.8,23.7,75.4,158.95,0.62,52.61,34.27,141.2,639.4,115.5,1016.0,95.2,35949.99,1489.0,14000.0,231.2,0.1048,817.0,119.65,218.0,149.4,8.685,73.45,5380.0,1.947,3.7885,0.78,84.53,,195.0,190.9,0.697,1484.0,4.534,205.35,4728.0,0.735,1262.0,283.0,159.96,40.495,481.5,1198.99,250.89,,17.35,2746.0,3863.0,7280.0,67.1,6284.5,2.356
2024-07-12 00:00:00+00:00,2121.0,468.0,800.0,30600.0,245.0,0.71,395.0,552.0,9.0,88.8,0.5718,2.6785,302.1,0.461,75.99,,90.5,15.135,277.93,11.58,279.0,75.58,407.0,729.8,0.845,0.6185,2.656,22.897,2.647,0.7752,393.8,24.7,799.0,531.0,899.0,126.46,7046.0,6.368,1095.0,1051.2,23.6,77.95,166.0,0.6175,52.64,35.25,141.96,649.6,117.8,1034.0,98.1,,1490.0,13780.0,231.2,0.1065,820.0,120.9,216.6,156.8,8.76,74.2,5290.0,2.166,3.795,0.812,85.48,,194.74,199.75,0.7065,1480.4,4.54,209.35,4749.0,0.752,1398.8,284.0,165.79,40.675,494.5,1199.9,250.0,,17.58,2757.6,3877.5,6905.0,66.96,6333.0,2.383
2024-07-15 00:00:00+00:00,2090.0,458.8,817.5,30280.0,238.45,0.712,389.5,572.0,9.4,84.8,0.5548,2.6165,295.9,0.4463,70.49,,92.0,14.45,276.95,11.67,272.75,74.7,408.0,721.2,0.828,0.649,2.558,22.913,2.55,0.757,391.65,24.0,786.5,529.85,884.6,125.84,6925.0,6.256,1062.5,1029.8,22.99,77.0,164.0,0.636,52.395,34.65,140.38,642.8,116.95,1008.0,97.2,35248.9,1478.0,13460.0,231.7,0.10795,774.0,115.5,214.3,149.8,8.615,76.2,5790.0,1.999,3.769,0.805,85.24,,190.65,199.0,0.8795,1487.0,4.442,209.75,4773.0,0.72,1377.0,288.9,168.96,38.995,478.0,1249.73,246.99,100.5,17.36,2710.0,3859.5,6935.0,65.12,5932.5,2.36
2024-07-16 00:00:00+00:00,2379.0,452.6,825.0,29800.0,231.78,0.72,371.0,564.95,8.92,82.78,0.5512,2.6065,282.5,0.4395,70.0,,92.5,14.24,272.27,11.55,235.9,79.0,404.95,736.8,0.8074,0.6135,2.487,22.28,2.498,0.7458,386.55,24.45,778.0,519.1,857.0,127.8,6898.5,6.2,1033.0,1028.0,23.0,76.66,161.35,0.5955,51.87,34.39,141.92,645.8,114.5,998.0,95.8,,1456.5,13290.0,228.0,0.10395,766.0,117.9,210.0,153.6,8.63,74.15,5610.0,1.998,3.7515,0.7875,84.8,,182.35,192.1,0.799,1455.0,4.692,209.0,4895.0,0.7475,1314.8,280.95,169.5,38.58,521.0,1217.0,258.0,95.4,16.795,2679.0,3898.5,7065.0,62.94,5942.5,2.4285
2024-07-17 00:00:00+00:00,2300.0,455.0,831.0,30160.0,234.81,0.699,382.0,587.9,9.12,83.78,0.5508,2.5855,283.9,0.4447,79.36,,90.3,14.355,269.65,11.53,225.75,79.5,402.4,729.8,0.8274,0.6435,2.484,21.65,2.49,0.7492,390.4,24.9,772.0,518.75,867.6,127.44,6905.0,6.15,1035.0,1051.6,23.49,77.9,160.95,0.6045,51.86,34.37,143.54,641.0,112.38,1012.0,97.0,35949.99,1443.0,14350.0,229.0,0.1086,796.0,125.85,215.1,155.4,8.685,74.95,5700.0,1.96,3.78,0.814,87.72,,182.6,193.15,0.8695,1454.8,4.61,207.95,4899.0,0.743,1329.8,283.95,165.0,38.65,519.0,1125.0,267.65,96.69,17.1,2691.6,3931.0,7180.0,62.63,5958.5,2.471
2024-07-18 00:00:00+00:00,2188.0,456.6,825.0,31860.0,234.97,0.688,384.5,580.0,9.14,83.72,0.55,2.5315,287.0,0.4484,80.0,,90.25,14.88,273.0,11.386,229.5,78.76,404.9,715.0,0.8396,0.6395,2.499,21.842,2.41,0.756,392.9,24.71,807.0,518.2,878.4,129.36,6950.0,6.12,1030.0,1074.0,23.2,77.89,163.5,0.6065,52.9,34.19,146.68,640.5,113.91,1000.0,96.1,34999.99,1326.0,14260.0,229.82,0.11165,789.5,116.5,229.3,154.0,8.885,75.2,5680.0,1.9,3.83,0.7925,88.76,,184.96,190.9,0.816,1477.0,4.566,205.95,4918.0,0.7475,1340.0,297.0,160.98,38.6,503.5,1110.0,259.96,96.15,16.75,2736.0,3914.0,7050.0,63.4,6048.5,2.5135
2024-07-19 00:00:00+00:00,2240.0,468.0,838.0,30700.0,245.0,0.688,411.0,584.9,9.38,92.32,0.555,2.58,295.5,0.456,77.0,,92.35,15.53,273.82,11.65,238.6,79.2,405.0,725.0,0.8448,0.6485,2.765,22.445,2.423,0.7618,392.6,25.22,810.5,527.8,886.8,129.5,6991.5,6.628,1061.0,1101.0,23.78,77.99,167.3,0.607,54.5,35.86,148.26,645.1,112.19,1028.0,99.0,34698.99,1387.0,13900.0,233.49,0.1168,819.0,116.25,227.8,160.0,8.99,76.3,5740.0,2.65,3.85,0.809,89.53,,188.0,190.85,0.899,1521.6,4.634,207.2,4941.0,0.7845,1395.0,297.3,169.61,38.795,513.5,1133.0,262.3,97.66,17.3,2796.0,3972.5,7100.0,64.2,6138.0,2.519
2024-07-22 00:00:00+00:00,2293.0,473.0,839.5,30880.0,235.98,0.695,426.5,587.7,9.38,92.8,0.5542,2.5875,301.0,0.4543,77.5,,92.8,15.79,273.44,11.722,242.75,79.1,402.0,745.0,0.8496,0.66,2.697,22.9,2.416,0.7644,400.9,26.5,816.5,535.0,937.6,130.46,7025.0,6.5,1108.5,1118.2,23.76,78.5,169.0,0.6065,54.545,35.89,149.0,656.8,112.9,1058.0,100.8,35499.95,1398.5,13850.0,236.5,0.125,827.5,115.55,238.9,188.0,9.19,78.8,5770.0,2.141,3.8545,0.8145,88.86,,188.9,190.15,0.889,1519.0,4.698,206.0,4950.0,0.78,1514.6,299.65,167.27,39.18,510.0,1172.0,275.0,100.23,18.22,2814.6,4018.0,7200.0,64.47,6174.5,2.5745
2024-07-23 00:00:00+00:00,2360.0,469.0,853.0,30800.0,233.99,0.692,443.5,588.5,9.54,91.86,0.5682,2.6395,294.3,0.4513,76.75,,92.3,15.55,270.0,11.7,240.4,80.68,403.5,744.4,0.889,0.661,2.76,22.987,2.525,0.7696,406.8,26.0,823.5,534.8,926.5,130.34,7023.0,6.346,1115.0,1105.2,24.69,78.0,193.75,0.6045,53.88,38.37,147.7,653.0,109.3,1086.0,100.7,35499.9,1382.0,14000.0,236.4,0.1164,953.0,119.55,238.4,229.0,9.1,79.4,5890.0,2.106,3.8615,0.857,87.12,,186.45,189.0,0.895,1471.0,4.88,204.1,4906.0,0.8355,1523.0,294.95,165.0,38.99,535.0,1104.98,286.91,101.55,18.49,2785.6,3985.0,7105.0,64.5,6076.5,2.552
2024-07-24 00:00:00+00:00,2369.0,475.8,852.0,30920.0,245.0,0.98,468.0,588.25,9.76,91.5,0.5722,2.7245,287.6,0.4717,74.9,,95.0,15.545,266.54,11.966,240.0,79.98,406.0,781.4,0.9098,0.668,2.739,23.749,2.539,0.78,415.25,27.8,838.5,537.65,928.9,131.92,7025.0,6.46,1145.0,1105.0,24.78,83.0,187.45,0.614,53.97,36.79,147.8,655.9,109.41,1070.0,101.0,35499.99,1419.5,13960.0,233.51,0.113,949.0,124.4,236.9,252.0,9.4,85.45,5680.0,2.377,3.8825,0.9,86.78,,186.9,186.0,0.866,1473.6,4.904,206.8,4839.0,0.832,1475.0,297.5,179.8,38.48,538.0,1101.0,319.0,101.8,18.49,2742.0,3998.0,7055.0,64.46,6072.0,2.534
2024-07-25 00:00:00+00:00,2364.0,475.4,866.5,30900.0,241.98,0.112,433.0,585.0,9.62,89.96,0.5642,2.704,285.9,0.4631,72.53,,95.5,15.665,265.5,11.996,244.55,79.94,440.0,779.8,0.892,0.6785,2.729,23.675,2.502,0.7702,413.9,26.46,830.0,535.5,923.9,131.1,6965.0,6.664,1162.5,1097.8,25.32,80.79,190.0,0.607,53.935,36.98,146.0,664.9,109.94,1044.0,101.1,35874.99,1414.0,14000.0,234.39,0.11315,919.0,121.8,237.9,277.4,9.495,80.0,5570.0,2.419,3.9055,0.9,88.29,,188.5,185.0,0.851,1457.6,4.85,212.85,4771.0,0.848,1545.0,298.45,178.9,38.2,522.5,1098.0,323.0,99.89,17.9,2715.0,3998.0,6960.0,63.88,5966.0,2.673
2024-07-26 00:00:00+00:00,2271.0,486.0,846.0,30760.0,241.99,0.145,433.5,599.5,9.62,90.22,0.568,2.709,289.0,0.463,72.0,,95.9,15.7,264.99,11.804,238.5,79.92,423.5,771.4,0.8888,0.6845,2.713,23.98,2.585,0.774,413.5,25.95,828.0,538.7,935.4,131.58,6984.0,6.438,1166.5,1099.0,24.66,81.99,184.65,0.6125,53.47,37.24,145.6,657.7,109.19,1056.0,98.9,35000.0,1421.5,13700.0,241.5,0.1148,908.0,119.6,235.2,305.6,9.585,79.0,5580.0,2.289,3.895,0.8995,88.61,,191.3,185.25,0.865,1465.8,4.95,215.0,4821.0,0.8535,1545.0,296.0,177.12,37.98,535.5,1149.0,313.99,101.15,17.75,2717.6,4094.5,7035.0,63.89,5989.0,2.573
2024-07-29 00:00:00+00:00,2223.0,454.2,810.0,29840.0,260.71,0.1197,420.5,578.8,9.4,86.5,0.5572,2.6185,271.35,0.4514,15.23,,93.45,14.79,254.81,11.47,229.9,76.78,430.0,742.8,0.8348,0.662,2.669,21.6,2.34,0.748,389.75,26.1,802.0,519.95,924.5,127.98,6892.5,6.308,1199.0,1065.2,24.0,83.5,173.75,0.596,52.8,34.4,143.8,644.8,105.5,1002.0,96.5,35350.0,1385.5,13520.0,243.0,0.11,860.5,113.0,225.3,307.6,9.0,78.6,5360.0,2.222,3.8105,0.836,84.23,,176.38,180.55,0.8085,1442.4,4.69,208.0,4697.0,0.78,1492.6,286.0,170.1,35.63,512.5,1581.97,318.0,96.56,17.99,2610.0,3800.0,6865.0,61.0,5930.0,2.554
2024-07-30 00:00:00+00:00,2230.0,459.6,808.5,29620.0,238.99,0.125,409.0,583.0,9.28,85.76,0.5518,2.5375,266.2,0.4458,21.3,,90.0,14.935,242.76,11.434,228.8,76.6,418.55,749.2,0.836,0.636,2.57,21.2,2.227,0.7466,391.4,24.98,784.5,514.0,891.8,128.0,6830.0,6.252,1146.0,1053.8,23.82,79.0,170.0,0.5945,52.0,34.44,142.68,642.4,106.58,992.0,95.5,33999.9,1379.5,13580.0,236.35,0.1102,891.0,113.15,222.6,305.0,9.45,77.8,5320.0,2.219,3.8035,0.8115,83.47,,172.92,176.6,0.789,1424.0,4.8,208.8,4516.0,0.767,1505.0,276.1,178.0,35.8,533.5,1198.0,299.97,99.86,17.5,2669.0,3795.0,6685.0,61.17,5800.0,2.5345
2024-07-31 00:00:00+00:00,2210.0,463.2,836.5,29620.0,238.98,0.1237,407.5,598.0,9.24,86.8,0.5552,2.557,265.45,0.45,29.79,,90.0,14.975,244.49,11.5,231.3,77.4,430.0,744.4,0.842,0.65,2.576,21.369,2.314,0.7542,395.7,24.9,785.5,518.2,879.9,130.72,6830.0,6.302,1200.0,1056.0,23.63,84.0,169.15,0.6085,51.75,34.83,145.7,637.5,107.5,998.0,95.3,35399.87,1393.5,13730.0,233.81,0.1126,850.0,112.7,225.5,288.0,9.8,79.6,5320.0,2.18,3.8695,0.8155,84.0,,173.8,179.95,0.8295,1430.8,4.658,210.7,4593.0,0.771,1503.0,276.0,179.99,34.865,514.5,1220.0,334.1,99.99,17.525,2681.0,3865.0,7000.0,61.45,5840.0,2.5485
2024-08-01 00:00:00+00:00,2188.0,469.0,839.0,30040.0,236.98,0.1199,419.0,630.0,9.22,86.7,0.5766,2.599,275.0,0.4514,41.66,,89.95,15.65,241.65,11.57,230.9,78.76,424.5,740.8,0.8396,0.645,2.639,21.499,2.329,0.7536,395.3,27.3,793.0,518.0,887.3,130.56,6770.0,6.36,1204.0,1053.2,23.92,79.98,169.1,0.613,51.8,35.79,146.98,629.7,107.75,1008.0,95.8,,1397.5,14480.0,234.94,0.11165,872.0,115.4,236.9,293.0,9.15,82.0,5500.0,2.13,3.89,0.8445,83.58,,174.95,180.3,0.818,1423.8,4.658,213.7,4469.0,0.7835,1493.0,285.0,179.77,35.31,520.0,1298.99,316.0,99.8,17.5,2650.0,3862.5,7640.0,61.87,5780.0,2.579
2024-08-02 00:00:00+00:00,2190.0,456.8,821.0,29680.0,235.11,0.118,410.0,604.8,9.18,85.62,0.569,2.5825,267.5,0.4464,58.21,,89.75,14.795,234.74,11.356,227.35,78.6,438.95,737.0,0.831,0.6425,2.585,21.18,2.261,0.7466,389.55,25.3,790.0,510.45,885.7,128.86,6715.0,6.294,1178.0,1037.4,23.29,78.9,165.5,0.6305,50.62,34.98,148.58,620.4,106.37,992.0,94.5,,1383.5,14290.0,232.29,0.1076,855.0,113.75,227.5,295.0,9.5,82.8,5560.0,2.56,3.81,0.8135,83.27,,169.84,180.0,0.79,1412.6,4.54,211.3,4239.0,0.757,1481.0,278.25,176.95,34.67,515.0,1270.0,306.0,98.81,16.9,2614.0,3770.0,7495.0,61.3,5716.0,2.495
2024-08-05 00:00:00+00:00,2232.0,444.0,805.0,29200.0,236.99,0.115,397.5,598.5,8.88,83.88,0.565,2.54,263.5,0.4425,81.34,,87.75,14.325,222.9,11.198,223.8,76.96,420.0,717.8,0.8066,0.63,2.541,20.599,2.235,0.7308,381.95,24.79,770.0,502.75,864.0,126.62,6543.5,6.254,1139.5,1016.2,23.49,78.0,172.9,0.602,50.2,33.75,144.2,604.0,105.18,976.0,93.5,34599.98,1366.5,13850.0,227.84,0.10645,835.0,112.0,221.3,286.0,8.965,81.4,5290.0,2.78,3.7995,0.792,80.98,,162.8,179.35,0.772,1399.0,4.492,209.4,4109.0,0.7445,1445.0,272.65,174.99,34.4,525.0,1479.99,297.0,97.2,16.76,2580.0,3657.5,7275.0,59.88,5598.5,2.491
2024-08-06 00:00:00+00:00,2190.0,457.4,810.0,28700.0,233.95,0.1089,410.0,592.8,9.6,84.4,0.5748,2.5825,264.6,0.4427,83.5,,88.4,14.425,225.48,11.14,224.3,76.9,415.0,724.6,0.8078,0.62,2.529,20.18,2.236,0.728,373.85,24.52,772.0,502.0,859.8,125.78,6498.0,6.118,1140.0,1029.4,23.5,75.35,171.25,0.592,49.535,34.64,145.0,605.9,105.13,992.0,93.0,34100.1,1378.0,13530.0,228.0,0.1073,856.0,113.7,222.6,287.0,9.75,84.25,5310.0,2.1,3.741,0.788,79.8,,156.1,178.8,0.772,1401.8,4.46,210.3,4100.0,0.745,1447.0,275.5,170.6,34.0,508.0,1289.82,293.0,97.55,16.7,2595.0,3670.0,7270.0,60.74,5580.0,2.4995
2024-08-07 00:00:00+00:00,2180.0,460.8,824.5,28600.0,228.98,0.984,435.5,616.8,8.94,86.5,0.584,2.6095,264.85,0.4385,72.5,,88.4,14.65,225.2,11.136,225.8,76.8,412.0,713.2,0.8116,0.616,2.633,20.707,2.314,0.7334,373.95,24.45,767.5,512.45,861.9,125.88,6548.5,6.118,1170.0,1020.0,23.6,82.13,169.0,0.581,49.925,34.65,146.52,613.0,105.81,980.0,93.7,34899.83,1381.5,13760.0,227.48,0.103,840.0,116.4,222.1,284.0,9.175,84.7,5300.0,2.119,3.742,0.79,82.0,,159.62,174.55,0.7615,1397.0,4.42,212.0,3952.0,0.8,1465.0,276.6,177.74,34.96,502.0,1247.8,295.94,99.0,16.9,2649.6,3723.0,7155.0,61.23,5622.5,2.6165
2024-08-08 00:00:00+00:00,2220.0,455.6,815.0,28820.0,228.95,0.1037,419.5,626.6,9.18,86.4,0.5844,2.604,266.8,0.4396,76.8,,88.75,14.71,234.79,11.148,225.85,75.94,418.4,719.8,0.82,0.615,2.614,20.638,2.276,0.735,374.25,24.58,770.5,514.2,876.0,125.52,6551.5,6.86,1158.0,1029.2,23.38,79.98,171.95,0.587,49.75,34.28,157.48,614.7,106.36,984.0,94.6,34644.98,1387.0,14000.0,230.1,0.1039,847.5,116.75,222.2,283.6,9.65,89.3,5360.0,2.75,3.7625,0.8015,82.4,,158.4,171.15,0.7635,1408.2,4.548,212.1,4076.0,0.8025,1463.6,276.35,178.87,35.235,520.0,1198.0,315.99,99.21,16.67,2638.0,3725.0,7290.0,61.78,5640.0,2.57
2024-08-09 00:00:00+00:00,2183.0,439.8,803.0,28620.0,228.96,0.968,427.0,621.1,8.88,85.42,0.581,2.5655,255.35,0.436,68.3,,87.8,14.6,238.65,11.14,224.25,75.1,411.0,709.8,0.8228,0.608,2.561,20.15,2.25,0.7296,370.85,24.2,758.0,509.5,857.4,124.44,6489.5,6.44,1140.5,1021.2,23.2,77.75,173.55,0.5735,49.64,34.2,156.46,609.0,105.34,984.0,96.7,33899.99,1377.0,13540.0,227.9,0.1055,859.5,114.7,216.6,275.0,8.91,94.9,5350.0,2.4,3.753,0.7895,82.9,,153.1,172.6,0.7565,1395.0,4.462,221.0,3925.0,0.789,1437.8,273.4,178.75,35.2,513.5,1194.0,303.95,97.92,16.49,2624.0,3685.0,7285.0,61.26,5562.0,2.509
2024-08-12 00:00:00+00:00,2180.0,432.8,811.5,28620.0,228.94,0.949,410.0,608.15,8.9,85.18,0.5878,2.578,261.3,0.4333,70.0,,88.45,14.5,236.5,10.942,222.6,74.28,411.75,701.0,0.8194,0.5985,2.578,20.231,2.225,0.7304,367.75,24.68,754.0,505.7,847.5,126.8,6462.0,6.3,1124.5,1039.4,23.65,77.97,173.3,0.563,50.29,33.51,154.96,601.8,104.58,1130.0,99.5,,1373.5,13740.0,229.22,0.1038,839.0,119.4,213.2,269.8,8.975,113.5,5370.0,2.77,3.795,0.782,82.97,,154.98,179.6,0.745,1394.2,4.65,219.9,,0.785,1429.8,275.1,179.79,34.955,513.5,1180.0,305.0,98.49,16.42,2639.6,3668.0,7395.0,61.6,5530.0,2.645
2024-08-13 00:00:00+00:00,2288.0,429.2,835.0,29340.0,228.98,0.1,445.0,624.35,9.42,86.98,0.594,2.6495,265.0,0.4446,67.6,,89.4,14.65,265.34,11.94,224.95,77.4,407.7,726.2,0.855,0.617,3.84,20.679,2.265,0.763,378.75,27.75,765.5,506.5,861.0,129.54,6469.5,6.14,1144.5,1058.0,23.6,78.8,177.7,0.6055,50.425,34.3,158.96,609.7,108.0,1310.0,100.1,34889.96,1420.0,13940.0,229.0,0.122,848.0,121.4,218.2,264.2,9.4,124.2,5660.0,2.75,3.83,0.813,87.0,,157.97,179.0,0.814,1404.8,5.522,228.0,,0.797,1463.0,275.0,178.98,35.575,611.5,1280.0,298.58,100.83,18.35,2648.6,3697.0,7400.0,60.17,5631.5,2.65
2024-08-14 00:00:00+00:00,2330.0,427.8,835.0,29460.0,228.98,0.1,441.0,627.0,9.24,88.48,0.5944,2.6375,280.0,0.445,64.77,,89.95,14.66,258.22,11.146,227.0,77.4,407.0,730.0,0.8558,0.659,3.179,21.62,2.264,0.768,375.55,27.0,770.0,506.3,861.0,128.42,6539.0,6.108,1158.0,1070.8,24.0,77.5,178.1,0.725,50.695,34.5,159.68,622.9,107.59,1248.0,99.5,,1442.0,13880.0,226.89,0.1218,875.0,119.9,221.5,271.6,9.145,136.5,5530.0,2.68,3.8995,0.842,87.69,,159.8,178.8,0.888,1413.2,5.68,234.0,,0.8285,1475.8,279.0,178.96,35.8,603.0,1217.0,299.98,102.0,17.595,2647.0,3686.5,7650.0,60.0,5700.0,2.6375
